21,5,0.0,188.5,175.38,136.5,1,1,1.0
21,2,312.3,0.0,386.92,115.2,1,1,1.0
21,3,87.83,0.0,238.59000000000003,65.08,1,1,1.0
22,4,457.88,99.22,221.48000000000002,99.28999999999999,1,1,1.0
22,5,0.0,196.0,207.86,146.60000000000002,1,1,1.0
22,2,312.3,0.0,387.03000000000003,115.01,1,1,1.0
22,3,87.83,0.0,238.59000000000003,65.08,1,1,1.0
23,4,426.52,93.67,212.75,95.88000000000001,1,1,1.0
23,5,17.76,205.15,222.58,155.04999999999998,1,1,1.0
23,2,312.3,0.0,387.14000000000004,114.81,1,1,1.0
23,3,87.83,0.0,238.59000000000003,65.08,1,1,1.0
24,4,401.26,89.69,207.43000000000006,93.41,1,1,1.0
24,5,35.51,214.3,237.31,163.5,1,1,1.0
24,2,312.3,0.0,387.24999999999994,114.61,1,1,1.0
24,3,87.83,0.0,238.59000000000003,65.08,1,1,1.0
25,4,375.99,85.72,202.12,90.93,1,1,1.0
25,5,53.27,223.45,252.03,171.95,1,1,1.0
25,2,312.3,0.0,387.35999999999996,114.41,1,1,1.0
25,3,87.83,0.0,238.59000000000003,65.08,1,1,1.0
26,4,350.72,81.75,196.80999999999995,88.44999999999999,1,1,1.0
26,5,85.29,236.95,274.72999999999996,182.55,1,1,1.0
26,2,312.3,0.0,387.46999999999997,114.22,1,1,1.0
26,3,87.83,0.0,238.59000000000003,65.08,1,1,1.0
27,4,325.46,77.77,191.49000000000007,85.98,1,1,1.0
27,5,117.3,250.46,297.43,193.14000000000001,1,1,1.0
27,2,312.3,0.0,387.58,114.02,1,1,1.0
27,3,87.83,0.0,238.59000000000003,65.08,1,1,1.0
28,4,300.19,73.8,186.18,83.50000000000001,1,1,1.0
28,5,149.31,263.96,320.14,203.74,1,1,1.0
28,2,312.3,0.0,387.69,113.82,1,1,1.0
28,3,87.83,0.0,238.59000000000003,65.08,1,1,1.0
29,4,284.89,71.01,180.86,82.43999999999998,1,1,1.0
29,5,181.33,277.46,342.8399999999999,214.34000000000003,1,1,1.0
29,2,312.3,0.0,387.8,113.62,1,1,1.0
29,3,87.83,0.0,238.59000000000003,65.08,1,1,1.0
30,4,269.59,68.21,175.54000000000002,81.38000000000001,1,1,1.0
30,5,213.34,290.96,365.53999999999996,224.94,1,1,1.0
30,6,865.29,171.24,94.71000000000004,79.87,1,1,1.0
30,2,312.3,0.0,387.91,113.43,1,1,1.0
30,3,87.83,0.0,238.59000000000003,65.08,1,1,1.0
31,4,254.28,65.42,170.23,80.32000000000001,1,1,1.0
31,5,245.36,304.46,388.24,235.54000000000002,1,1,1.0
31,6,821.32,159.33,134.82999999999993,87.97,1,1,1.0
31,2,312.3,0.0,388.02000000000004,113.23,1,1,1.0
31,3,87.83,0.0,238.59000000000003,65.08,1,1,1.0
32,4,238.98,62.62,164.91,79.25999999999999,1,1,1.0
32,5,300.12,325.55,411.80999999999995,213.95,1,1,1.0
32,6,777.34,147.42,174.95999999999992,96.08000000000001,1,1,1.0
32,2,312.3,0.0,388.12999999999994,113.03,1,1,1.0
32,3,87.83,0.0,238.59000000000003,65.08,1,1,1.0
33,4,223.67,59.83,159.59,78.2,1,1,1.0
33,5,354.88,346.63,435.37,192.37,1,1,1.0
33,6,733.37,135.51,215.08000000000004,104.19,1,1,1.0
33,2,312.3,0.0,388.23999999999995,112.83,1,1,1.0
33,3,87.83,0.0,238.59000000000003,65.08,1,1,1.0
34,4,208.37,57.03,154.26999999999998,77.15,1,1,1.0
34,5,409.64,367.72,458.94000000000005,170.77999999999997,1,1,1.0
34,6,689.4,123.6,255.20000000000005,112.30000000000001,1,1,1.0
34,2,312.3,0.0,388.34999999999997,112.64,1,1,1.0
34,3,87.83,0.0,238.59000000000003,65.08,1,1,1.0
35,4,193.07,54.24,148.95,76.07999999999998,1,1,1.0
35,5,464.4,388.8,482.5,149.2,1,1,1.0
35,6,656.06,118.13,247.1400000000001,108.30000000000001,1,1,1.0
35,2,312.3,0.0,388.46,112.44,1,1,1.0
35,3,87.83,0.0,238.59000000000003,65.08,1,1,1.0
36,4,177.76,51.44,143.64,75.03,1,1,1.0
36,5,546.76,418.1,406.69000000000005,120.89999999999998,1,1,1.0
36,6,622.72,112.65,239.07999999999993,104.29999999999998,1,1,1.0
36,2,312.3,0.0,388.57,112.24,1,1,1.0
36,3,87.83,0.0,238.59000000000003,65.08,1,1,1.0
37,4,162.46,48.65,138.31999999999996,73.96000000000001,1,1,1.0
37,5,629.13,447.4,330.87,92.60000000000002,1,1,1.0
37,6,589.38,107.18,231.01999999999998,100.29999999999998,1,1,1.0
37,2,312.3,0.0,388.68,112.04,1,1,1.0
37,3,87.83,0.0,238.59000000000003,65.08,1,1,1.0
38,4,147.15,45.86,133.01000000000002,72.9,1,1,1.0
38,6,556.04,101.7,222.96000000000004,96.3,1,1,1.0
38,2,312.3,0.0,388.79,111.85,1,1,1.0
38,3,87.83,0.0,238.59000000000003,65.08,1,1,1.0
39,4,131.85,43.06,127.69000000000003,71.85,1,1,1.0
39,6,522.7,96.23,214.89999999999998,92.29,1,1,1.0
39,2,312.3,0.0,388.90000000000003,111.65,1,1,1.0
39,3,87.83,0.0,238.59000000000003,65.08,1,1,1.0
40,4,116.55,40.27,122.36999999999999,70.78,1,1,1.0
40,6,489.35,90.75,206.85000000000002,88.30000000000001,1,1,1.0
40,2,312.3,0.0,388.99999999999994,111.45,1,1,1.0
40,3,87.83,0.0,238.59000000000003,65.08,1,1,1.0
41,4,101.24,37.47,117.06000000000002,69.73,1,1,1.0
41,6,456.01,85.28,198.78999999999996,84.28999999999999,1,1,1.0
41,2,312.3,0.0,389.10999999999996,111.25,1,1,1.0
41,3,87.83,0.0,238.59000000000003,65.08,1,1,1.0
42,4,85.94,34.68,111.74000000000001,68.66,1,1,1.0
42,6,422.67,79.8,190.72999999999996,80.3,1,1,1.0
42,2,312.3,0.0,389.21999999999997,111.06,1,1,1.0
42,3,87.83,0.0,238.59000000000003,65.08,1,1,1.0
43,4,76.39,33.24,110.24999999999999,67.22999999999999,1,1,1.0
43,6,402.58,76.2,185.40000000000003,79.21,1,1,1.0
43,2,312.3,0.0,389.33,110.86,1,1,1.0
43,3,87.83,0.0,238.59000000000003,65.08,1,1,1.0
44,4,66.84,31.8,108.75,65.8,1,1,1.0
44,6,382.49,72.61,180.05999999999995,78.11,1,1,1.0
44,2,312.3,0.0,389.44,110.66,1,1,1.0
44,3,87.83,0.0,238.59000000000003,65.08,1,1,1.0
45,4,57.29,30.37,107.26000000000002,64.36,1,1,1.0
45,6,362.4,69.01,174.73000000000002,77.02,1,1,1.0
45,2,312.3,0.0,389.55,110.46,1,1,1.0
45,3,87.83,0.0,238.59000000000003,65.08,1,1,1.0
46,4,47.74,28.93,105.75999999999999,62.93,1,1,1.0
46,6,342.31,65.41,169.39,75.92000000000002,1,1,1.0
46,2,312.3,0.0,389.66,110.27,1,1,1.0
46,3,87.83,0.0,238.59000000000003,65.08,1,1,1.0
47,4,38.19,27.49,104.25999999999999,61.510000000000005,1,1,1.0
47,6,322.22,61.81,164.05999999999995,74.82999999999998,1,1,1.0
47,2,312.3,0.0,389.77000000000004,110.07,1,1,1.0
47,3,87.83,0.0,238.59000000000003,65.08,1,1,1.0
48,4,28.65,26.06,102.75999999999999,60.06999999999999,1,1,1.0
48,6,302.13,58.22,158.72000000000003,73.72999999999999,1,1,1.0
48,2,312.3,0.0,389.87999999999994,109.87,1,1,1.0
48,3,87.83,0.0,238.59000000000003,65.08,1,1,1.0
49,4,19.1,24.62,101.25999999999999,58.64,1,1,1.0
49,6,282.04,54.62,153.39,72.64000000000001,1,1,1.0
49,2,312.3,0.0,389.98999999999995,109.67,1,1,1.0
49,3,87.83,0.0,238.59000000000003,65.08,1,1,1.0
50,4,9.55,23.18,99.77,57.21,1,1,1.0
50,6,261.95,51.02,148.05,71.54999999999998,1,1,1.0
50,2,312.3,0.0,390.09999999999997,109.48,1,1,1.0
50,3,87.83,0.0,238.59000000000003,65.08,1,1,1.0
51,4,0.0,21.75,98.27,55.769999999999996,1,1,1.0
51,6,241.86,47.43,142.71999999999997,70.44999999999999,1,1,1.0
51,2,312.3,0.0,390.21,109.28,1,1,1.0
51,3,87.83,0.0,238.59000000000003,65.08,1,1,1.0
52,4,0.0,20.31,87.23,54.34,1,1,1.0
52,6,221.76,43.83,137.39,69.35000000000001,1,1,1.0
52,2,312.3,0.0,390.32,109.08,1,1,1.0
52,3,87.83,0.0,238.59000000000003,65.08,1,1,1.0
53,4,0.0,18.87,76.18,52.91,1,1,1.0
53,6,201.67,40.23,132.06000000000003,68.25999999999999,1,1,1.0
53,2,312.3,0.0,390.43,108.88,1,1,1.0
53,3,87.83,0.0,238.59000000000003,65.08,1,1,1.0
54,4,0.0,17.44,65.14,51.47,1,1,1.0
54,6,181.58,36.63,126.72,67.16999999999999,1,1,1.0
54,2,312.3,0.0,390.54,108.69,1,1,1.0
54,3,87.83,0.0,238.59000000000003,65.08,1,1,1.0
55,4,0.0,16.0,54.09,50.040000000000006,1,1,1.0
55,6,168.82,35.31,121.38999999999999,66.07,1,1,1.0
55,2,312.3,0.0,390.65000000000003,108.49,1,1,1.0
55,3,87.83,0.0,238.59000000000003,65.08,1,1,1.0
56,4,0.0,14.56,43.05,48.61,1,1,1.0
56,6,156.06,33.99,116.05000000000001,64.97999999999999,1,1,1.0
56,2,312.3,0.0,390.75999999999993,108.29,1,1,1.0
56,3,87.83,0.0,238.59000000000003,65.08,1,1,1.0
57,4,0.0,13.13,32.0,47.169999999999995,1,1,1.0
57,6,143.3,32.67,110.72,63.879999999999995,1,1,1.0
57,2,312.3,0.0,390.86999999999995,108.09,1,1,1.0
57,3,87.83,0.0,238.59000000000003,65.08,1,1,1.0
58,6,130.54,31.34,105.38,62.78999999999999,1,1,1.0
58,2,312.3,0.0,390.97999999999996,107.9,1,1,1.0
58,3,87.83,0.0,238.59000000000003,65.08,1,1,1.0
59,6,117.78,30.02,100.05000000000001,61.7,1,1,1.0
59,2,312.3,0.0,391.09,107.7,1,1,1.0
59,3,87.83,0.0,238.59000000000003,65.08,1,1,1.0
60,6,105.02,28.7,94.71,60.599999999999994,1,1,1.0
60,2,312.3,0.0,391.2,107.5,1,1,1.0
60,3,87.83,0.0,238.59000000000003,65.08,1,1,1.0
